,Jurisdiction of Occurrence,MMWR Year,All Cause,Natural Cause,Septicemia (A40-A41),Malignant neoplasms (C00-C97),Diabetes mellitus (E10-E14),Alzheimer disease (G30),Influenza and pneumonia (J09-J18),Chronic lower respiratory diseases (J40-J47),"Other diseases of respiratory system (J00-J06,J30-J39,J67,J70-J98)","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)","Diseases of heart (I00-I09,I11,I13,I20-I51)",Cerebrovascular diseases (I60-I69),"COVID-19 (U071, Multiple Cause of Death)","COVID-19 (U071, Underlying Cause of Death)",Population
178,Maine,2021,0.01251684960523782,0.011305069195956242,0.0,0.0024579739177995534,0.00029580621471284464,0.0002650540834803212,0.0,0.0006333474646698283,2.3430195224779774e-05,1.5376065616261725e-05,0.0,0.0024543129497956815,0.00039831331882125615,0.0010067662010647559,0.0008976693545493751,1365759.0
179,Maine,2022,0.008884925233868112,0.008069110443370364,0.0,0.0017821969957457467,0.00023815711275400109,0.00019761973185970303,0.0,0.0004205753267783423,2.3164217653884604e-05,7.962699818522833e-06,8.035087998691221e-05,0.0018466224760956133,0.00027797061184661525,0.0005407397058578687,0.0003742468914705731,1381441.0
180,Maryland,2014,0.007852908784088317,0.007255153062226522,0.00017793346396335376,0.0018283502731026879,0.00022308827698801618,0.00016433666152841823,0.00018028352858173767,0.00032867332305683647,6.496250052246972e-05,0.00012639990411736357,0.0,0.0019236957519056927,0.00041596143745395344,0.0,0.0,5957283.0
181,Maryland,2015,0.007834017925133847,0.0071719247081560595,0.0001560421561083153,0.0017465360813236918,0.00020733224382271873,0.00018394262727543378,0.00019697398506606398,0.00033965064600450216,6.766281929750289e-05,0.00013148305873366613,0.0,0.0019122682214301682,0.00041249259468033246,0.0,0.0,5985562.0
182,Maryland,2016,0.008049042172143661,0.007237491635882327,0.00015191586393069304,0.001786343996483281,0.0002238760100031266,0.00019988929464564875,0.00017257109104407676,0.0003424769914928782,7.562478314093712e-05,0.0001350918482980176,0.0,0.0018869549414549242,0.0004382572785105849,0.0,0.0,6003323.0
183,Maryland,2017,0.008198718829828276,0.007330505914140217,0.00014641755098219284,0.0017687970586340869,0.00024087513205800658,0.0002010336215866616,0.00016268616775799203,0.0003424709837599363,7.785695171275333e-05,0.00013529512930894236,0.0,0.001911396464862776,0.0004508730935007208,0.0,0.0,6023868.0
184,Maryland,2018,0.008286885487628654,0.007417406999103019,0.000147784834558854,0.0017966129438970993,0.00023526285322149403,0.00018555943352681218,0.00015209246426572642,0.0003687993741345392,8.466149154660806e-05,0.00014016364353900277,0.0,0.0019109308091948675,0.0004657210425391688,0.0,0.0,6035802.0
185,Maryland,2019,0.008308577364332879,0.007414385147741859,0.00013662648370406637,0.001775151843961308,0.0002479456405234812,0.0001726852893305633,0.00012306307975281524,0.0003541371690198621,7.840309113284197e-05,0.00011462730412459806,0.0,0.0019266649905386986,0.0004858014317661537,0.0,0.0,6045680.0
186,Maryland,2020,0.009798252418885895,0.008826132903712088,0.00014925798384517059,0.0017710220642800066,0.000290259831924502,0.00019296693789961315,0.0001435920083195947,0.00033947287648950403,6.831547633694359e-05,0.00011089123528627098,1.6188501501645398e-06,0.0020713187671355287,0.0005036242817161884,0.0011034082623521504,0.000986689166525287,6177224.0
187,Maryland,2021,0.009207907049530919,0.008246119759244375,0.00014217725160757598,0.0016754077262399537,0.0002819419932896841,0.00018093824441009387,7.816532158516055e-05,0.0002883753530909318,7.446613969944308e-05,0.00010389876079015169,7.076695781372561e-06,0.0019320987823097401,0.0005293046776476613,0.0009736890059188518,0.0008366584421522741,6217591.0
188,Maryland,2022,0.00652009644461572,0.005900550056506203,0.00010961829933785675,0.0012736834395656452,0.00019828732369114532,0.0001326787415689318,5.959987534369397e-05,0.00021436467426069766,5.245438620167071e-05,7.795079064025369e-05,4.790725674765591e-05,0.0013849257137085072,0.0003904035431232706,0.0005808957877503905,0.00042142146189887153,6157731.0
189,Massachusetts,2014,0.008433004130366505,0.007916782253442316,0.0001262828653375124,0.001973946099988821,0.00018262217645413092,0.00025537530262047297,0.00021456257330764694,0.00039319220015508836,0.00011948074378537472,0.0001880934481373721,0.00021071789590861262,0.001790584562496414,0.0003735251965369512,0.0,0.0,6762596.0
190,Massachusetts,2015,0.008602154652449108,0.008005766070847195,0.00013305411593487885,0.0019208952069315307,0.0002059100754346189,0.00026448921054754123,0.0002254855150577814,0.0004099067620338911,0.0001249590093237966,0.0001838325119498492,0.00017691487539128802,0.0017909319498845197,0.0003639854299855701,0.0,0.0,6794228.0
191,Massachusetts,2016,0.008422523685416865,0.007745755617849091,0.00012969678211292325,0.00190295222117097,0.00018421339561123674,0.0002478161113592692,0.00018670474622809518,0.00039334029739105763,0.00011899862946406066,0.00017073079227294418,0.00014728278646721792,0.001749514333179749,0.0003631509899161851,0.0,0.0,6823608.0
192,Massachusetts,2017,0.008664114887498726,0.007982023936887855,0.00012813805205961874,0.001930525851451116,0.0001938835144929385,0.0002677924933259609,0.00021312608886366621,0.00041575622807057185,0.00013877977879494545,0.0001750782713579091,0.00015802235316567318,0.0017819790083922406,0.0003472410011444958,0.0,0.0,6859789.0
193,Massachusetts,2018,0.008688532807565708,0.007973690309016823,0.00014514789757120636,0.001877623904216917,0.00020166694877761206,0.00026632241866668795,0.0002147433359461892,0.0004026074316014143,0.0001545919549707343,0.00017362536296055216,0.00012640507596291245,0.0017610987652258183,0.00035422479907767885,0.0,0.0,6882635.0
194,Massachusetts,2019,0.008598327777296579,0.007881461930448199,0.0001375407453576734,0.0018714536649458114,0.00019876668896625797,0.00023953562298050505,0.0001790351052440601,0.00041668462095700214,0.00015045332588175877,0.00019165751541928963,0.00011911492820532686,0.0017172281245289266,0.00035618410322055716,0.0,0.0,6892503.0
195,Massachusetts,2020,0.009945494377814133,0.009213480045354732,0.00013158050087931338,0.0018334498117118594,0.00022432697285046182,0.00024836708598408773,0.00018691543584369488,0.000367998654891658,0.00014054219985812065,0.00018022972390712436,9.67294492950628e-05,0.001704003048684643,0.0003298758719341921,0.0014682961406229974,0.0013519363030886425,7029917.0
196,Massachusetts,2021,0.009006030675264398,0.00822955615778482,0.00012418506202047824,0.001798211000451248,0.00021898389776079782,0.00021742981848636635,0.00011146986795694805,0.00034133232063876615,0.00014693113140079337,0.00017659991754903048,0.00010553611072730062,0.0016987499268876342,0.00032056417033500014,0.0007757681178093812,0.0006890222383092974,7078146.0
197,Massachusetts,2022,0.006643569174413547,0.006168300113811787,9.795512219111533e-05,0.0013196651945630025,0.00015727398650919544,0.0001595720538919782,8.617752685435365e-05,0.0002421588504607338,0.0001110253804306923,0.000146932683286673,0.00026715033324849636,0.001256899229170748,0.00023942989544367926,0.0004917864199155116,0.0003728614328565035,6962372.0
198,Michigan,2014,0.0095006489525318,0.00882249154267014,0.0001233654331868927,0.002136991422225194,0.00029033677051249927,0.000343207670449739,0.00019315502110404912,0.0005409951894530511,0.00011984070652441004,0.00018600486130301288,3.504585367268462e-05,0.00250467076636017,0.0004591208244073827,0.0,0.0,9929848.0
199,Michigan,2015,0.009408646945668498,0.00870886850861105,0.00012233536705392775,0.002055838291775388,0.000272259121410552,0.0003762693552926156,0.00018325133171864073,0.0005796581959913267,0.00012132849160492422,0.00019060152249636644,3.4535827900820755e-05,0.0024496272798806653,0.0004594372673803064,0.0,0.0,9931715.0
200,Michigan,2016,0.009474330669064116,0.008713771300159559,0.00012039510094445836,0.0020607862604065637,0.00026350246634087633,0.00042178484028705486,0.00016541764286692693,0.0005504206743512508,0.00011738019858357877,0.00017566831089391754,3.648031856664306e-05,0.0024892038858875536,0.000479972455852031,0.0,0.0,9950571.0
201,Michigan,2017,0.009613246173662509,0.00880878329476631,0.00012122592803010173,0.0020384806591000563,0.00027614243655492155,0.00043968212937303236,0.00017697581718207573,0.0005617102140815797,0.0001221283542933531,0.0001846965752121153,5.544908039755687e-05,0.002482875458958957,0.0004903182696999152,0.0,0.0,9973114.0
202,Michigan,2018,0.009738912139255406,0.00893162629436166,0.00012329638648439235,0.0020715996439128245,0.0002789443024849981,0.000446210724441891,0.00018319178787973484,0.0005708091848696604,0.00012860484179200632,0.00018940167899430212,4.336907826786505e-05,0.002501183885693132,0.0005065067639736572,0.0,0.0,9984072.0
203,Michigan,2019,0.009752517734057872,0.008964882545129064,0.00011324884295429482,0.0020594066781971544,0.0002870773057028853,0.0004457858964036433,0.00016381530245201267,0.0005693482944634133,0.00013167305789999796,0.0001832408334273736,4.976540667399163e-05,0.0025138038924558547,0.0005073668322275967,0.0,0.0,9986857.0
204,Michigan,2020,0.011616567918628454,0.01073002365408063,0.00012652159584715438,0.002101350049928895,0.00033917710949456757,0.0004883237436579189,0.0001858627051150746,0.0005610612571920084,0.00012195689513423743,0.00019171742994251157,5.4677175930809456e-05,0.002691089535512925,0.0005828924345146547,0.0012397131740537251,0.0011303588221921062,10077331.0
205,Michigan,2021,0.011459981974308437,0.010540374577832362,0.00012102964334881694,0.0020724593183911576,0.0003350599700892371,0.00041330335654223655,0.00012845781294878525,0.0005084829696831638,0.00011934592490615746,0.00019125060663385067,6.378321629839453e-05,0.0026017411629542324,0.0005631542979389305,0.001473649806372379,0.0013133003852743967,10096700.0
206,Michigan,2022,0.007828485196437257,0.0072570549163138215,9.1899305472494e-05,0.001499194635153777,0.0002373234775813538,0.0002988222535862657,9.29957180106691e-05,0.00036062005119249813,9.359376121331005e-05,0.0001484143881220646,0.0001521023212050172,0.001886128587262477,0.00041703545997496194,0.0006418000303008556,0.0004803283655877967,10032720.0
207,Minnesota,2014,0.007745622472174775,0.007136568741711503,2.9535436929092388e-05,0.0018200066445560594,0.00022344200111574242,0.00030434341531282156,9.20918592447477e-05,0.00041936651440934906,7.851656525249405e-05,0.0001135554997460136,0.00019555761345597817,0.0014228375703232332,0.00041092781814389405,0.0,0.0,5451079.0
208,Minnesota,2015,0.007752052523589793,0.007107218637176871,3.630040831574861e-05,0.0018104600629839447,0.0002210859039130016,0.0003237850490475065,0.0001078067402744092,0.00042593695184559304,9.540258064892726e-05,0.00010196948868594711,0.00018879860606432067,0.0014189993783327059,0.00040149346081890804,0.0,0.0,5482032.0
209,Minnesota,2016,0.007755021779028686,0.0071013612073998,2.6979342153103603e-05,0.0017918628855510955,0.00022923387359616887,0.0003959988005962254,5.6131517231289376e-05,0.000423340281570176,9.451823224107436e-05,8.383513702608704e-05,0.00020044383733883013,0.0014020204449092697,0.00038948030182097885,0.0,0.0,5522744.0
210,Minnesota,2017,0.007922956830745407,0.007236855106598182,1.9402719614532637e-05,0.001788104336328179,0.00023570711235432242,0.0004405135971743891,9.360015665899541e-05,0.0004406932519856348,0.0001007863491088223,6.269952912473973e-05,0.0001886375518079562,0.0014591563769373525,0.000396138858796708,0.0,0.0,5566230.0
211,Minnesota,2018,0.007952376000423813,0.007282230953352233,3.513935966811321e-05,0.001780156393338933,0.00023045712025990996,0.0004338016381363011,8.668897867361938e-05,0.00041578602734198926,0.00011255297436842353,8.811595774643616e-05,0.00017409144688364716,0.001487447311027391,0.0003984839060840858,0.0,0.0,5606249.0
212,Minnesota,2019,0.008018076356755192,0.007316612147742973,2.9079911597068747e-05,0.0017866413978784431,0.0002452287666996712,0.000450915946288694,6.046493813780757e-05,0.00040144463326685143,9.255923081506027e-05,5.7805190125880554e-05,0.00019096990725636,0.001474032348209954,0.0004154526394630004,0.0,0.0,5639632.0
213,Minnesota,2020,0.009274696512429523,0.008484018383266503,4.5211648343098234e-05,0.001789540127440772,0.00026268318165234203,0.00045965175815483204,6.045743673786391e-05,0.00039060761301072075,0.00010128811140430535,5.9055525161333734e-05,0.00019837048807902014,0.0015182702373821824,0.00040427625088189,0.0010365383718970002,0.000907036790015025,5706494.0
214,Minnesota,2021,0.008923302923686793,0.008065774904811432,4.541696690878028e-05,0.0017919690621709555,0.0002721537787177485,0.00038717529261316527,2.018531862612457e-05,0.00035950748518597724,0.00010893111603408604,5.446555801704302e-05,0.00020046109532151298,0.0014745723279118931,0.00041049281585368847,0.0008925043037361458,0.000740940402672745,5746751.0
215,Minnesota,2022,0.006356259534608513,0.005767720232686975,3.875661076420145e-05,0.001308605563450096,0.0001862421748035382,0.0002862026641048722,2.2096529213979107e-05,0.0002641061348908931,7.68117444104988e-05,5.804723150656416e-05,0.00014695945620090865,0.0011427062250657766,0.00030128442213981033,0.00045350495672499976,0.0003121573174673239,5702253.0
216,Mississippi,2014,0.01013119016822785,0.009306235679498995,0.0001611787853941256,0.002153843478679591,0.00034008054926519863,0.00037017617309397725,0.00023407707422383385,0.0005815143315360673,9.363082968953354e-05,0.00022270761633296193,3.5780352774214605e-05,0.0025313763598206035,0.0005126287925501962,0.0,0.0,2990468.0
217,Mississippi,2015,0.010330031644944856,0.009465375437807495,0.0001763443580345936,0.0021060937181588846,0.00036105419794938613,0.00046445155398864505,0.0002349027311959862,0.0006320958108678317,9.302415850781219e-05,0.00021616405178434054,5.621603823493686e-05,0.002606014915319573,0.0005487756113410503,0.0,0.0,2988471.0
218,Mississippi,2016,0.010316144444764249,0.009468402624150836,0.00016265397742523438,0.00213157033378872,0.0003584411724741276,0.0004953248695254051,0.0002312631654338209,0.0006988096807898959,9.772625804149886e-05,0.00025000518752397137,7.83148780195573e-05,0.0025713384949754645,0.0005425146037166768,0.0,0.0,2987938.0
219,Mississippi,2017,0.010482815851377442,0.009640590126852512,0.0001234729012116406,0.0021311623518074224,0.00039283790249990797,0.0005417415367524285,0.00023489966571970647,0.0006739144255833175,0.0001271536652043995,0.0002352342806281391,7.261143512988078e-05,0.002605646291964892,0.0005383953876681022,0.0,0.0,2988510.0
220,Mississippi,2018,0.010598385787415046,0.009733916578889105,7.011023072639566e-05,0.0021241051720552024,0.0003629630126600962,0.0005233108130774031,0.00029754916102542084,0.0007125077993438487,0.00013082770326935077,0.0002532690153034867,6.87684081287613e-05,0.0025605329719357805,0.0005659136805522942,0.0,0.0,2981020.0
221,Mississippi,2019,0.010729973532911155,0.009820408857217834,3.763252444686069e-05,0.002158830085456071,0.0003884214130408121,0.000557431768369124,0.00025032348850813585,0.0006941856741715552,8.769722214848786e-05,0.00024125136207898192,1.4784206032695271e-05,0.0026399887908837897,0.000586328171069392,0.0,0.0,2976149.0
222,Mississippi,2020,0.01347154388357193,0.012376746669260141,1.4183060765297697e-05,0.0022000628782360594,0.000491004056017687,0.0006892292148088714,0.0002968312003023018,0.0007540660640216609,8.779989997565241e-05,0.0002661012353108235,1.0468449612481634e-05,0.0029676366191770517,0.0006260808252109984,0.0017708564441243125,0.0015685789822573286,2961279.0
223,Mississippi,2021,0.013550954730961871,0.012359673142325217,1.7901311085268673e-05,0.002185648755335351,0.0005032632739066098,0.0005647357006522495,0.00021380245126368058,0.000721456612794979,7.160524434107469e-05,0.00022461079003214466,1.452370522012364e-05,0.0029459478355794975,0.0006319500573686356,0.0019688064587930396,0.001700624553100524,2960677.0
224,Mississippi,2022,0.009132146816194123,0.008376915282132195,3.740453342945165e-06,0.001589692670751695,0.0003158982868723689,0.0004168905271318884,0.00013227603185506084,0.0005243435504383131,3.196387402153141e-05,0.00017104073013649254,5.576675893118246e-05,0.0021381791473126543,0.00045633530783931013,0.0009602763854979224,0.0006919838684448555,2940820.0
225,Missouri,2014,0.01014117428711922,0.009308474188938876,0.00014101246953123427,0.0022644555118868227,0.00023975422220064654,0.0003469170942448749,0.0002343052626051773,0.0006438028322040777,0.0001461311891512205,0.00025659646095027875,2.8565757879278135e-05,0.0024763044561591572,0.0005410981998288697,0.0,0.0,6056202.0
226,Missouri,2015,0.010152622019548953,0.009283347815746808,0.00015020425802719884,0.0022102424810581233,0.00024325843103747003,0.00036151134470362,0.00022481229408676141,0.0006541790711447738,0.00016387416308888468,0.00025363438307224366,3.409241382854184e-05,0.002482487698732421,0.0005242326242330854,0.0,0.0,6071732.0
227,Missouri,2016,0.010106396523159089,0.009174430992576968,0.00013832451555616888,0.0021499441034246816,0.00025184261561473503,0.00037735322117876473,0.00019270149257409274,0.0006563021848537942,0.00018645881847535829,0.00025775672791879923,3.9755977155098415e-05,0.002436942831069132,0.0005329272309551209,0.0,0.0,6087135.0
228,Missouri,2017,0.010477723538360514,0.009502724070565464,0.00015032742886057378,0.002203000980894661,0.00026544745335837697,0.0004164299036954674,0.00021779464094178987,0.0006579690731609863,0.00020322041308929416,0.00026086230302276036,3.700871342319136e-05,0.0024781100010316586,0.0005541481691330954,0.0,0.0,6106670.0
229,Missouri,2018,0.010674456757627838,0.00964874837931052,0.00015061365262120845,0.002210198177836172,0.0002688829416643266,0.0004322383132708434,0.0002474833879838729,0.0006597923459187213,0.00020288737153529383,0.0002610418838272138,5.537747097460918e-05,0.002489372507911709,0.0005295981147483273,0.0,0.0,6121623.0
230,Missouri,2019,0.010515153904860472,0.009518808204348793,0.00015658024827338096,0.002175667070961973,0.00027063453941944413,0.00045409901346296855,0.00017922817180095635,0.0006255063195853378,0.00021996184721026463,0.00025108237522297614,5.5886602661570936e-05,0.002499418323115155,0.0005274196291997234,0.0,0.0,6137428.0
231,Missouri,2020,0.012567521263095027,0.011446303140271844,0.0001655587983128275,0.002210916709951871,0.00030414727226851134,0.00047734224675474696,0.00019821563684165803,0.0006425761014006209,0.00026125470823064437,0.00028611289875259,7.554940256669752e-05,0.0026830598580353613,0.0005735255721729942,0.0013311317316751674,0.0012136645960714636,6154913.0
232,Missouri,2021,0.012350944144643971,0.011190612608385109,0.00017483559944467419,0.002195896240661932,0.0003075421387821979,0.000408327813346227,0.00014809984976129026,0.0005941817823573866,0.0002313857608961953,0.00026184831205059637,8.409608536773484e-05,0.0026003352176905757,0.0005436269102288061,0.0014341704269553394,0.0013110239435652074,6171512.0
233,Missouri,2022,0.00849054359962741,0.007758566710292964,0.00012021636356664314,0.0015556935877433027,0.00021551574195258233,0.0003020779956647682,0.00011261182912837636,0.00043831242113329246,0.00013267485615699512,0.00020677861727882898,1.6341659112020132e-05,0.0018961178528095438,0.0003813593121488262,0.0007399050209828521,0.0006193650602060699,6180523.0
234,Montana,2014,0.009380850187254921,0.008447266724012569,0.0,0.002031571561521095,2.0550579379548652e-05,9.785990180737453e-06,9.785990180737453e-06,0.0005861808118261734,0.0,1.0764589198811198e-05,0.0,0.001964048229274007,0.00026226453684376373,0.0,0.0,1021869.0
235,Montana,2015,0.009552876100827288,0.008584390693612168,0.0,0.0020446881292607777,8.34566583371746e-05,1.9408525194691767e-05,1.0674688857080473e-05,0.0006006938547757102,0.0,0.0,0.0,0.0020495402605594506,0.0002503699750115238,0.0,0.0,1030475.0
236,Montana,2016,0.009490238351207993,0.008530454172947536,0.0,0.0019253328260600139,3.170458246506011e-05,4.323352154326379e-05,1.4411173847754595e-05,0.0006456205883794058,0.0,0.0,9.607449231836397e-06,0.0020492689211507034,0.0002276965467945226,0.0,0.0,1040859.0
237,Montana,2017,0.009711329979990156,0.008756444290733714,0.0,0.0020104856900165515,2.9454185439750987e-05,1.140162017022619e-05,4.180594062416269e-05,0.0006603438348589335,0.0,0.0,0.0,0.0020750948709811665,0.00027553915411379957,0.0,0.0,1052482.0
238,Montana,2018,0.009381850065760632,0.00846732945840581,0.0,0.0018893807187000608,0.0,3.1112556745060884e-05,2.1684509246557583e-05,0.000611880282652864,0.0,0.0,0.0,0.002218419576397826,0.00017630448822201166,0.0,0.0,1060665.0
239,Montana,2019,0.009713897554028994,0.008724917616193447,0.0,0.001947083491613787,1.8712960034731254e-05,7.391619213718846e-05,1.029212801910219e-05,0.0006905082252815833,0.0,0.0,0.0,0.0021557329960010404,0.0001178916482188069,0.0,0.0,1068778.0
240,Montana,2020,0.011231063662985081,0.010144573312734903,0.0,0.0019792939657358945,8.669787175171205e-05,8.393091839793401e-05,1.9368673476446308e-05,0.0005312550439253845,0.0,0.0,0.0,0.0022624455256058476,0.00020567686596416795,0.0011372178284027761,0.0009997924784984665,1084225.0
241,Montana,2021,0.011655783181220547,0.010446134518782927,0.0,0.0019731079467425433,7.223147719771127e-05,3.931586733546309e-05,0.0,0.00039590164084315165,1.0057547457909164e-05,0.0,0.0,0.0023242077852731902,0.00019475069168496835,0.0015872638533573008,0.0013989134191455474,1093706.0
242,Montana,2022,0.007632346577838829,0.006862003797514467,0.0,0.0014145163855552288,1.9547336986315976e-05,3.820615865507213e-05,0.0,0.00031542293773373505,0.0,0.0,0.0,0.0016117667860535082,9.418262366134062e-05,0.00043448399028675054,0.00029409857011229945,1125473.0
243,Nebraska,2014,0.008768060379253996,0.008154008814885802,0.0,0.0019092001845347336,0.00015803580122820954,0.00019581540354202394,7.662341877731372e-05,0.000603941529946188,0.0,1.0642141496849128e-05,9.365084517227232e-05,0.0018038429837159272,0.0004075940193293216,0.0,0.0,1879321.0
244,Nebraska,2015,0.008926244013965167,0.008329292853452984,0.0,0.0018632913105801,0.00020726736485454007,0.0002654291254004569,0.00011367980470338296,0.0006233883243966907,5.287432776901533e-06,1.0574865553803065e-05,6.926536937741008e-05,0.0019092919757391434,0.0004060748372660377,0.0,0.0,1891277.0
245,Nebraska,2016,0.008551565478039647,0.007951759431071109,5.247646955105331e-06,0.001831953552027271,0.00015480558517560726,0.00027077858288343504,6.97937045029009e-05,0.0005898355177538392,5.772411650615864e-06,1.1020058605721195e-05,4.1981175640842646e-05,0.001743268318485991,0.00040039546267453676,0.0,0.0,1905616.0
246,Nebraska,2017,0.008884901304681184,0.008248140475702093,0.0,0.0018429528582993163,0.00021869080929691687,0.0003220339602295888,0.00010177734561551024,0.0006404143747191337,5.741286162926219e-06,0.0,0.0,0.0018742689646425502,0.0003778810165416893,0.0,0.0,1915947.0
247,Nebraska,2018,0.008881842363007332,0.008274763270312742,0.0,0.0018523961707798135,0.0002632926432815715,0.0003256104286736594,0.00010438229053174728,0.0006024052587901833,3.479409684391576e-05,5.193148782673994e-06,0.0,0.0018362974095535243,0.00038429300991787556,0.0,0.0,1925614.0
248,Nebraska,2019,0.008859558066343812,0.008199407777469903,0.0,0.0018191612110785315,0.00019385775906633968,0.0003747916675282567,5.634798863528273e-05,0.0005795054611023114,1.0856034507715022e-05,0.0,1.0856034507715022e-05,0.0018357037398521925,0.0003908172422777408,0.0,0.0,1934408.0
249,Nebraska,2020,0.010186571120935772,0.009491186354960275,0.0,0.0018552090640651256,0.00026816157397588787,0.00040071292232898837,3.670652723624321e-05,0.0005572254759613032,0.0,5.098128782811557e-06,5.098128782811557e-06,0.0018322674845424735,0.0004522040230353851,0.001153196730671974,0.001031351452762778,1961504.0
250,Nebraska,2021,0.009638383408775607,0.008956364998835455,0.0,0.0018192220838269993,0.00023392168180575386,0.000297718504116414,5.063239865925408e-06,0.00048353940719587647,5.063239865925408e-06,5.063239865925408e-06,0.0,0.0019144109933063968,0.0004202489088718089,0.0009407499670889409,0.0007837895312452532,1975020.0
251,Nebraska,2022,0.006813832705888455,0.006319030166681838,6.102395139238859e-06,0.0012652299255355233,0.00014645748334173262,0.00025986032634592136,1.0170658565398098e-05,0.00032291840945138957,0.0,0.0,3.458023912235353e-05,0.001368462109974314,0.00029138936789865547,0.00047598682086063095,0.0003066453557467526,1966441.0
252,Nevada,2014,0.008086234236740975,0.0073359577630545975,4.258901458957677e-06,0.0018114527538766652,3.762029622079281e-05,0.0001735502344525253,0.0002512751860785029,0.0005547219150292374,0.0,4.613809913870816e-05,3.549084549131397e-06,0.002159263039691542,0.0003627164409212288,0.0,0.0,2817628.0
253,Nevada,2015,0.008183292354668166,0.00737650853401485,0.0,0.001730765809806208,6.836559829141813e-05,0.0002999715027072428,0.000197771909343031,0.0005727362877270846,0.0,2.1974656593670113e-05,0.0,0.0022079297815544735,0.0003986830553423006,0.0,0.0,2866939.0
254,Nevada,2016,0.008362801420226402,0.007519289215005811,0.0,0.001772369611213194,0.00016520637257875836,0.00021490538507651762,0.00015081079654492464,0.0006142112441102386,0.0,1.4052824223504342e-05,0.0,0.002271416247052763,0.00039382183006845097,0.0,0.0,2917563.0
255,Nevada,2017,0.008557176071288475,0.007657820704702676,0.0,0.0017758143779009767,0.00017205937563659443,0.00025118648576301264,0.0002080874640771338,0.0005666847929479226,0.0,3.3671110692092846e-06,0.0,0.002246199794269514,0.0004050634616258769,0.0,0.0,2969905.0
256,Nevada,2018,0.008365426953884614,0.007481482925114812,1.024000930189232e-05,0.0017080996161317804,0.00021537051822044493,0.00021603116398185735,0.00013212915228248156,0.0005499875963758295,6.936780494830282e-06,1.783743555813501e-05,6.606457614124078e-06,0.0021840948872294203,0.00042017070425829137,0.0,0.0,3027341.0
257,Nevada,2019,0.008513205175322289,0.007699285360871332,0.0,0.0017447168260308894,0.00027563538989583647,0.00019771725847651873,8.506062679942184e-05,0.00054932282650619,0.0,1.3635672998380602e-05,7.467154261017948e-06,0.0023018314656790113,0.0004438086902091972,0.0,0.0,3080156.0
258,Nevada,2020,0.010262789512641507,0.009304538341964572,0.0,0.001768013672553174,0.00029794364130291236,0.00030309726104436814,0.00010468290099832056,0.0005511152111019276,4.187316039932823e-06,2.286918760271003e-05,1.835977032893622e-05,0.0024453925673207683,0.0004995790136873698,0.0011576318344245049,0.0010829043481733961,3104614.0
259,Nevada,2021,0.010756688351743392,0.009677203960547151,3.815556021901291e-06,0.0016616746475380125,0.00027853558959879427,0.00024610336341263333,9.507093754570718e-05,0.0004677235756847333,3.497593020076184e-06,1.8123891104031136e-05,1.9713706113156673e-05,0.0024152469618635175,0.00048362172577598873,0.0017777311432041767,0.0016728033526018913,3145020.0
260,Nevada,2022,0.007288177102922268,0.006598125959792729,6.247633708732817e-06,0.0012232866801698856,0.00018930330137460438,0.00019117759148722422,8.965354372031593e-05,0.00036423704521912326,0.0,7.18477876504274e-06,0.00016306323979792655,0.0017146630713617218,0.00034049603712593853,0.0007287864721236832,0.0006060204697470833,3201212.0
261,New Hampshire,2014,0.008561200773095554,0.007779705266694716,0.0,0.0019874885719407113,1.4999913750495934e-05,0.00012299929275406667,7.499956875247967e-06,0.00045374739095250204,0.0,0.0,0.0,0.0018577393179989214,0.00015674909869268253,0.0,0.0,1333341.0
262,New Hampshire,2015,0.008731245556927452,0.007917087589329143,0.0,0.001964305758222023,3.517042690911812e-05,0.00017061398585699854,4.8639952108354844e-05,0.0004991207393272721,0.0,0.0,0.0,0.0018872301418041682,0.0001818385901896958,0.0,0.0,1336350.0
263,New Hampshire,2016,0.008804990214608134,0.007925161680599148,0.0,0.002044986728073384,3.352437259136695e-05,0.00013856740671098342,0.0,0.00046934121627913736,7.449860575859323e-06,0.0,0.0,0.0019123792098230882,0.00019518634708751425,0.0,0.0,1342307.0
264,New Hampshire,2017,0.009076303374810107,0.008160665842716455,0.0,0.0019617626800970058,4.6708635240404896e-05,0.00012900480209254687,8.896882902934266e-06,0.0005241746843645438,7.414069085778555e-06,0.0,0.0,0.00200179865316021,0.00020611112058464384,0.0,0.0,1348787.0
265,New Hampshire,2018,0.009205262049628177,0.008249197430299268,0.0,0.0019328168811162461,0.0,0.00022978060016328461,6.501830486935385e-05,0.0005223629720753769,0.0,7.388443735153846e-06,0.0,0.0020007905634796615,0.00019579375898157693,0.0,0.0,1353465.0
266,New Hampshire,2019,0.00909237330579807,0.008206155572765095,0.0,0.0019607107686854044,6.0306932870293764e-05,0.00021401606664945712,3.0153466435146882e-05,0.000491280867772637,0.0,0.0,0.0,0.0019790970287068355,0.0002243123722614585,0.0,0.0,1359711.0
267,New Hampshire,2020,0.009974381664560238,0.009110516003655821,0.0,0.002010121021045655,6.533437771546007e-05,0.0002308481345946256,1.597062566377913e-05,0.0004101547045470549,0.0,7.985312831889564e-06,0.0,0.002088522274304207,0.0003121531379738648,0.0005662312735339873,0.0004965412706374965,1377529.0
